id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-001266,SIN-00357,Factura taller,True,True,2024-07-18,False,Sin observaciones
DOC-001267,SIN-00357,Cedula asegurado,True,True,2024-07-22,False,Sin observaciones
DOC-001268,SIN-00357,Informe perito,True,True,2024-07-20,False,Sin observaciones
DOC-001269,SIN-00357,Foto evidencia,True,True,2024-07-22,False,Sin observaciones
DOC-001270,SIN-00357,Denuncia policial,True,True,2024-07-19,False,Sin observaciones
DOC-001271,SIN-00358,Factura taller,True,True,2026-03-26,False,Sin observaciones
DOC-001272,SIN-00358,Informe perito,True,True,2026-03-23,False,Sin observaciones
DOC-001273,SIN-00358,Cedula asegurado,True,True,2026-03-26,False,Sin observaciones
DOC-001274,SIN-00358,Denuncia policial,True,True,2026-03-23,False,Sin observaciones
DOC-001275,SIN-00358,Foto evidencia,True,True,2026-03-22,False,Sin observaciones
DOC-001276,SIN-00359,Factura taller,True,True,2026-06-25,False,Sin observaciones
DOC-001277,SIN-00359,Foto evidencia,True,True,2026-06-25,False,Sin observaciones
DOC-001278,SIN-00359,Cedula asegurado,True,True,2026-06-27,False,Sin observaciones
DOC-001279,SIN-00359,Denuncia policial,True,True,2026-06-30,False,Sin observaciones
DOC-001280,SIN-00360,Factura taller,True,True,2025-04-20,False,Sin observaciones
DOC-001281,SIN-00360,Informe perito,True,True,2025-04-18,False,Sin observaciones
DOC-001282,SIN-00360,Foto evidencia,True,True,2025-04-20,False,Sin observaciones
DOC-001283,SIN-00360,Cedula asegurado,True,True,2025-04-20,False,Sin observaciones
DOC-001284,SIN-00361,Denuncia policial,False,False,2024-10-05,True,Fecha previa al evento detectada
DOC-001285,SIN-00361,Cedula asegurado,False,True,2024-10-09,False,Sin observaciones
DOC-001286,SIN-00361,Foto evidencia,False,False,2024-10-08,True,Fecha previa al evento detectada
DOC-001287,SIN-00361,Informe perito,False,False,2024-10-09,True,Fecha previa al evento detectada
DOC-001288,SIN-00361,Factura taller,False,False,2024-10-10,True,Fecha previa al evento detectada
DOC-001289,SIN-00362,Factura taller,True,True,2026-04-23,False,Sin observaciones
DOC-001290,SIN-00362,Denuncia policial,True,True,2026-04-21,False,Sin observaciones
DOC-001291,SIN-00362,Cedula asegurado,True,True,2026-04-25,False,Sin observaciones
DOC-001292,SIN-00362,Informe perito,True,True,2026-04-24,False,Sin observaciones
DOC-001293,SIN-00362,Foto evidencia,True,True,2026-04-24,False,Sin observaciones
DOC-001294,SIN-00363,Denuncia policial,True,True,2025-08-10,False,Sin observaciones
DOC-001295,SIN-00363,Cedula asegurado,True,True,2025-08-09,False,Sin observaciones
DOC-001296,SIN-00363,Informe perito,True,True,2025-08-09,False,Sin observaciones
DOC-001297,SIN-00363,Foto evidencia,True,True,2025-08-13,False,Sin observaciones
DOC-001298,SIN-00364,Cedula asegurado,False,True,2025-09-02,False,Sin observaciones
DOC-001299,SIN-00364,Denuncia policial,False,True,2025-08-28,False,Sin observaciones
DOC-001300,SIN-00365,Foto evidencia,True,True,2025-04-07,False,Sin observaciones
DOC-001301,SIN-00365,Informe perito,True,True,2025-04-06,False,Sin observaciones
DOC-001302,SIN-00365,Denuncia policial,True,True,2025-04-03,False,Sin observaciones
DOC-001303,SIN-00366,Foto evidencia,True,True,2024-06-20,False,Sin observaciones
DOC-001304,SIN-00366,Factura taller,True,True,2024-06-21,False,Sin observaciones
DOC-001305,SIN-00366,Informe perito,True,True,2024-06-19,False,Sin observaciones
DOC-001306,SIN-00367,Factura taller,True,True,2026-12-12,False,Sin observaciones
DOC-001307,SIN-00367,Cedula asegurado,True,True,2026-12-09,False,Sin observaciones
DOC-001308,SIN-00367,Informe perito,True,True,2026-12-12,False,Sin observaciones
DOC-001309,SIN-00368,Cedula asegurado,True,True,2025-10-06,False,Sin observaciones
DOC-001310,SIN-00368,Foto evidencia,True,True,2025-10-05,False,Sin observaciones
DOC-001311,SIN-00368,Denuncia policial,True,True,2025-10-03,False,Sin observaciones
DOC-001312,SIN-00368,Informe perito,True,True,2025-10-06,False,Sin observaciones
DOC-001313,SIN-00369,Informe perito,True,True,2024-08-21,False,Sin observaciones
DOC-001314,SIN-00369,Foto evidencia,True,True,2024-08-19,False,Sin observaciones
DOC-001315,SIN-00369,Denuncia policial,True,True,2024-08-19,False,Sin observaciones
DOC-001316,SIN-00369,Cedula asegurado,True,True,2024-08-19,False,Sin observaciones
DOC-001317,SIN-00369,Factura taller,True,True,2024-08-18,False,Sin observaciones
DOC-001318,SIN-00370,Factura taller,True,True,2025-09-14,False,Sin observaciones
DOC-001319,SIN-00370,Informe perito,True,True,2025-09-12,False,Sin observaciones
DOC-001320,SIN-00370,Denuncia policial,True,True,2025-09-14,False,Sin observaciones
DOC-001321,SIN-00371,Factura taller,True,True,2026-10-05,False,Sin observaciones
DOC-001322,SIN-00371,Foto evidencia,True,True,2026-09-30,False,Sin observaciones
DOC-001323,SIN-00371,Informe perito,True,True,2026-10-04,False,Sin observaciones
DOC-001324,SIN-00371,Cedula asegurado,True,True,2026-10-02,False,Sin observaciones
DOC-001325,SIN-00371,Denuncia policial,True,True,2026-10-05,False,Sin observaciones
DOC-001326,SIN-00372,Foto evidencia,True,True,2026-04-21,False,Sin observaciones
DOC-001327,SIN-00372,Informe perito,True,True,2026-04-23,False,Sin observaciones
DOC-001328,SIN-00373,Cedula asegurado,True,True,2025-06-08,False,Sin observaciones
DOC-001329,SIN-00373,Foto evidencia,True,True,2025-06-07,False,Sin observaciones
DOC-001330,SIN-00373,Denuncia policial,True,True,2025-06-07,False,Sin observaciones
DOC-001331,SIN-00373,Factura taller,True,True,2025-06-08,False,Sin observaciones
DOC-001332,SIN-00374,Informe perito,True,True,2026-05-28,False,Sin observaciones
DOC-001333,SIN-00374,Denuncia policial,True,True,2026-05-26,False,Sin observaciones
DOC-001334,SIN-00374,Factura taller,True,True,2026-05-30,False,Sin observaciones
DOC-001335,SIN-00374,Cedula asegurado,True,True,2026-05-29,False,Sin observaciones
DOC-001336,SIN-00374,Foto evidencia,True,True,2026-05-26,False,Sin observaciones
DOC-001337,SIN-00375,Factura taller,False,True,2024-07-17,False,Sin observaciones
DOC-001338,SIN-00375,Informe perito,False,True,2024-07-20,False,Sin observaciones
DOC-001339,SIN-00375,Foto evidencia,False,True,2024-07-18,False,Sin observaciones
DOC-001340,SIN-00375,Cedula asegurado,False,True,2024-07-19,False,Sin observaciones
DOC-001341,SIN-00376,Factura taller,True,True,2025-08-28,False,Sin observaciones
DOC-001342,SIN-00376,Informe perito,True,True,2025-08-27,False,Sin observaciones
DOC-001343,SIN-00377,Cedula asegurado,True,True,2024-11-13,False,Sin observaciones
DOC-001344,SIN-00377,Denuncia policial,True,True,2024-11-08,False,Sin observaciones
DOC-001345,SIN-00378,Foto evidencia,True,True,2024-07-07,False,Sin observaciones
DOC-001346,SIN-00378,Informe perito,True,True,2024-07-08,False,Sin observaciones
DOC-001347,SIN-00379,Cedula asegurado,True,True,2026-05-03,False,Sin observaciones
DOC-001348,SIN-00379,Denuncia policial,True,True,2026-05-03,False,Sin observaciones
DOC-001349,SIN-00379,Foto evidencia,True,True,2026-05-02,False,Sin observaciones
DOC-001350,SIN-00380,Cedula asegurado,True,True,2026-08-10,False,Sin observaciones
DOC-001351,SIN-00380,Informe perito,True,True,2026-08-07,False,Sin observaciones
DOC-001352,SIN-00380,Denuncia policial,True,True,2026-08-11,False,Sin observaciones
DOC-001353,SIN-00380,Factura taller,True,True,2026-08-08,False,Sin observaciones
DOC-001354,SIN-00380,Foto evidencia,True,True,2026-08-12,False,Sin observaciones
DOC-001355,SIN-00381,Denuncia policial,True,True,2027-03-16,False,Sin observaciones
DOC-001356,SIN-00381,Informe perito,True,True,2027-03-18,False,Sin observaciones
DOC-001357,SIN-00382,Factura taller,True,True,2026-10-05,False,Sin observaciones
DOC-001358,SIN-00382,Cedula asegurado,True,True,2026-10-08,False,Sin observaciones
DOC-001359,SIN-00382,Denuncia policial,True,True,2026-10-07,False,Sin observaciones
DOC-001360,SIN-00383,Foto evidencia,True,True,2025-12-18,False,Sin observaciones
DOC-001361,SIN-00383,Informe perito,True,True,2025-12-16,False,Sin observaciones
DOC-001362,SIN-00383,Denuncia policial,True,True,2025-12-20,False,Sin observaciones
DOC-001363,SIN-00384,Factura taller,False,True,2025-10-17,False,Sin observaciones
DOC-001364,SIN-00384,Foto evidencia,False,True,2025-10-19,False,Sin observaciones
DOC-001365,SIN-00384,Informe perito,False,True,2025-10-19,False,Sin observaciones
DOC-001366,SIN-00385,Factura taller,True,True,2026-11-15,False,Sin observaciones
DOC-001367,SIN-00385,Foto evidencia,True,True,2026-11-15,False,Sin observaciones
DOC-001368,SIN-00385,Denuncia policial,True,True,2026-11-18,False,Sin observaciones
DOC-001369,SIN-00386,Cedula asegurado,True,True,2025-11-06,False,Sin observaciones
DOC-001370,SIN-00386,Foto evidencia,True,True,2025-11-07,False,Sin observaciones
DOC-001371,SIN-00386,Denuncia policial,True,True,2025-11-06,False,Sin observaciones
DOC-001372,SIN-00386,Informe perito,True,True,2025-11-08,False,Sin observaciones
DOC-001373,SIN-00387,Cedula asegurado,True,True,2026-04-06,False,Sin observaciones
DOC-001374,SIN-00387,Factura taller,True,True,2026-04-04,False,Sin observaciones
DOC-001375,SIN-00387,Informe perito,True,True,2026-04-03,False,Sin observaciones
DOC-001376,SIN-00387,Denuncia policial,True,True,2026-04-04,False,Sin observaciones
DOC-001377,SIN-00388,Foto evidencia,True,True,2025-11-23,False,Sin observaciones
DOC-001378,SIN-00388,Cedula asegurado,True,True,2025-11-22,False,Sin observaciones
DOC-001379,SIN-00389,Informe perito,True,True,2025-12-20,False,Sin observaciones
DOC-001380,SIN-00389,Foto evidencia,True,True,2025-12-24,False,Sin observaciones
DOC-001381,SIN-00389,Factura taller,True,True,2025-12-21,False,Sin observaciones
DOC-001382,SIN-00389,Denuncia policial,True,True,2025-12-21,False,Sin observaciones
DOC-001383,SIN-00390,Informe perito,True,True,2026-01-16,False,Sin observaciones
DOC-001384,SIN-00390,Factura taller,True,True,2026-01-16,False,Sin observaciones
DOC-001385,SIN-00390,Denuncia policial,True,True,2026-01-11,False,Sin observaciones
DOC-001386,SIN-00390,Foto evidencia,True,True,2026-01-11,False,Sin observaciones
DOC-001387,SIN-00391,Informe perito,True,True,2026-04-28,False,Sin observaciones
DOC-001388,SIN-00391,Factura taller,True,True,2026-04-28,False,Sin observaciones
DOC-001389,SIN-00391,Cedula asegurado,True,True,2026-04-28,False,Sin observaciones
DOC-001390,SIN-00391,Denuncia policial,True,True,2026-04-26,False,Sin observaciones
DOC-001391,SIN-00391,Foto evidencia,True,True,2026-04-24,False,Sin observaciones
DOC-001392,SIN-00392,Informe perito,False,True,2026-04-29,False,Sin observaciones
DOC-001393,SIN-00392,Denuncia policial,False,False,2026-05-04,True,Fecha previa al evento detectada
DOC-001394,SIN-00392,Cedula asegurado,False,True,2026-05-03,False,Sin observaciones
DOC-001395,SIN-00392,Foto evidencia,False,False,2026-04-30,True,Fecha previa al evento detectada
DOC-001396,SIN-00393,Foto evidencia,False,False,2024-11-22,True,Fecha previa al evento detectada
DOC-001397,SIN-00393,Factura taller,False,True,2024-11-20,False,Sin observaciones
DOC-001398,SIN-00393,Informe perito,False,False,2024-11-22,True,Fecha previa al evento detectada
DOC-001399,SIN-00393,Denuncia policial,False,True,2024-11-18,False,Sin observaciones
DOC-001400,SIN-00393,Cedula asegurado,False,False,2024-11-17,True,Fecha previa al evento detectada
DOC-001401,SIN-00394,Cedula asegurado,False,False,2025-02-25,True,Fecha previa al evento detectada
DOC-001402,SIN-00394,Informe perito,False,True,2025-02-27,False,Sin observaciones
DOC-001403,SIN-00395,Foto evidencia,False,False,2024-06-16,True,Fecha previa al evento detectada
DOC-001404,SIN-00395,Factura taller,False,True,2024-06-19,False,Sin observaciones
DOC-001405,SIN-00395,Denuncia policial,False,False,2024-06-19,True,Fecha previa al evento detectada
DOC-001406,SIN-00396,Factura taller,False,True,2025-05-06,False,Sin observaciones
DOC-001407,SIN-00396,Cedula asegurado,False,True,2025-05-01,False,Sin observaciones
DOC-001408,SIN-00396,Denuncia policial,False,True,2025-05-05,False,Sin observaciones
DOC-001409,SIN-00396,Informe perito,False,True,2025-05-05,False,Sin observaciones
DOC-001410,SIN-00396,Foto evidencia,False,True,2025-05-02,False,Sin observaciones
DOC-001411,SIN-00397,Informe perito,True,True,2025-03-02,False,Sin observaciones
DOC-001412,SIN-00397,Factura taller,True,True,2025-03-04,False,Sin observaciones
DOC-001413,SIN-00397,Foto evidencia,True,True,2025-03-02,False,Sin observaciones
DOC-001414,SIN-00398,Denuncia policial,True,True,2025-12-26,False,Sin observaciones
DOC-001415,SIN-00398,Cedula asegurado,True,True,2025-12-30,False,Sin observaciones
DOC-001416,SIN-00399,Informe perito,True,True,2026-06-23,False,Sin observaciones
DOC-001417,SIN-00399,Denuncia policial,True,True,2026-06-25,False,Sin observaciones
DOC-001418,SIN-00399,Factura taller,True,True,2026-06-25,False,Sin observaciones
DOC-001419,SIN-00399,Cedula asegurado,True,True,2026-06-23,False,Sin observaciones
DOC-001420,SIN-00399,Foto evidencia,True,True,2026-06-24,False,Sin observaciones
DOC-001421,SIN-00400,Cedula asegurado,True,True,2025-10-17,False,Sin observaciones
DOC-001422,SIN-00400,Informe perito,True,True,2025-10-12,False,Sin observaciones
DOC-001423,SIN-00400,Factura taller,True,True,2025-10-12,False,Sin observaciones
DOC-001424,SIN-00400,Denuncia policial,True,True,2025-10-16,False,Sin observaciones
DOC-001425,SIN-00400,Foto evidencia,True,True,2025-10-16,False,Sin observaciones
DOC-001426,SIN-00401,Informe perito,True,True,2025-06-24,False,Sin observaciones
DOC-001427,SIN-00401,Foto evidencia,True,True,2025-06-19,False,Sin observaciones
DOC-001428,SIN-00401,Denuncia policial,True,True,2025-06-22,False,Sin observaciones
DOC-001429,SIN-00401,Factura taller,True,True,2025-06-23,False,Sin observaciones
DOC-001430,SIN-00402,Informe perito,True,True,2026-04-15,False,Sin observaciones
DOC-001431,SIN-00402,Denuncia policial,True,True,2026-04-15,False,Sin observaciones
DOC-001432,SIN-00402,Cedula asegurado,True,True,2026-04-14,False,Sin observaciones
DOC-001433,SIN-00402,Factura taller,True,True,2026-04-17,False,Sin observaciones
DOC-001434,SIN-00403,Factura taller,True,True,2027-01-20,False,Sin observaciones
DOC-001435,SIN-00403,Foto evidencia,True,True,2027-01-19,False,Sin observaciones
DOC-001436,SIN-00403,Informe perito,True,True,2027-01-22,False,Sin observaciones
DOC-001437,SIN-00403,Cedula asegurado,True,True,2027-01-18,False,Sin observaciones
DOC-001438,SIN-00404,Cedula asegurado,True,True,2026-01-11,False,Sin observaciones
DOC-001439,SIN-00404,Factura taller,True,True,2026-01-07,False,Sin observaciones
DOC-001440,SIN-00404,Informe perito,True,True,2026-01-09,False,Sin observaciones
DOC-001441,SIN-00404,Denuncia policial,True,True,2026-01-12,False,Sin observaciones
DOC-001442,SIN-00405,Foto evidencia,True,True,2026-10-08,False,Sin observaciones
DOC-001443,SIN-00405,Denuncia policial,True,True,2026-10-09,False,Sin observaciones
DOC-001444,SIN-00405,Factura taller,True,True,2026-10-08,False,Sin observaciones
DOC-001445,SIN-00405,Informe perito,True,True,2026-10-07,False,Sin observaciones
DOC-001446,SIN-00406,Cedula asegurado,True,True,2026-10-14,False,Sin observaciones
DOC-001447,SIN-00406,Denuncia policial,True,True,2026-10-16,False,Sin observaciones
DOC-001448,SIN-00407,Denuncia policial,True,True,2026-01-28,False,Sin observaciones
DOC-001449,SIN-00407,Informe perito,True,True,2026-01-31,False,Sin observaciones
DOC-001450,SIN-00408,Foto evidencia,True,True,2025-03-26,False,Sin observaciones
DOC-001451,SIN-00408,Denuncia policial,True,True,2025-03-27,False,Sin observaciones
DOC-001452,SIN-00409,Informe perito,False,True,2025-01-01,False,Sin observaciones
DOC-001453,SIN-00409,Denuncia policial,False,True,2025-01-01,False,Sin observaciones
DOC-001454,SIN-00409,Foto evidencia,False,True,2024-12-30,False,Sin observaciones
DOC-001455,SIN-00409,Cedula asegurado,False,True,2025-01-02,False,Sin observaciones
DOC-001456,SIN-00409,Factura taller,False,True,2025-01-03,False,Sin observaciones
DOC-001457,SIN-00410,Denuncia policial,True,True,2025-04-04,False,Sin observaciones
DOC-001458,SIN-00410,Factura taller,True,True,2025-04-03,False,Sin observaciones
DOC-001459,SIN-00410,Foto evidencia,True,True,2025-04-03,False,Sin observaciones
DOC-001460,SIN-00410,Informe perito,True,True,2025-04-08,False,Sin observaciones
DOC-001461,SIN-00410,Cedula asegurado,True,True,2025-04-06,False,Sin observaciones
DOC-001462,SIN-00411,Denuncia policial,True,True,2026-03-21,False,Sin observaciones
DOC-001463,SIN-00411,Factura taller,True,True,2026-03-23,False,Sin observaciones
DOC-001464,SIN-00411,Foto evidencia,True,True,2026-03-24,False,Sin observaciones
DOC-001465,SIN-00412,Factura taller,True,True,2025-09-14,False,Sin observaciones
DOC-001466,SIN-00412,Cedula asegurado,True,True,2025-09-10,False,Sin observaciones
DOC-001467,SIN-00413,Foto evidencia,True,True,2024-10-17,False,Sin observaciones
DOC-001468,SIN-00413,Cedula asegurado,True,True,2024-10-15,False,Sin observaciones
DOC-001469,SIN-00413,Denuncia policial,True,True,2024-10-12,False,Sin observaciones
DOC-001470,SIN-00413,Informe perito,True,True,2024-10-15,False,Sin observaciones
DOC-001471,SIN-00414,Cedula asegurado,True,True,2026-08-21,False,Sin observaciones
DOC-001472,SIN-00414,Informe perito,True,True,2026-08-25,False,Sin observaciones
DOC-001473,SIN-00414,Factura taller,True,True,2026-08-22,False,Sin observaciones
DOC-001474,SIN-00414,Denuncia policial,True,True,2026-08-23,False,Sin observaciones
DOC-001475,SIN-00415,Cedula asegurado,False,True,2024-12-21,False,Sin observaciones
DOC-001476,SIN-00415,Denuncia policial,False,True,2024-12-22,False,Sin observaciones
DOC-001477,SIN-00415,Factura taller,False,True,2024-12-20,False,Sin observaciones
DOC-001478,SIN-00415,Foto evidencia,False,True,2024-12-22,False,Sin observaciones
DOC-001479,SIN-00416,Foto evidencia,True,True,2024-09-15,False,Sin observaciones
DOC-001480,SIN-00416,Denuncia policial,True,True,2024-09-18,False,Sin observaciones
DOC-001481,SIN-00417,Factura taller,True,True,2025-11-27,False,Sin observaciones
