id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion,nombre_pdf
DOC-003138,SIN-00893,Factura taller,True,True,2024-12-31,False,Sin observaciones,
DOC-003139,SIN-00893,Foto evidencia,True,True,2025-01-03,False,Sin observaciones,
DOC-003140,SIN-00894,Foto evidencia,True,True,2025-07-26,False,Sin observaciones,
DOC-003141,SIN-00894,Cedula asegurado,True,True,2025-07-23,False,Sin observaciones,
DOC-003142,SIN-00894,Denuncia policial,True,True,2025-07-25,False,Sin observaciones,
DOC-003143,SIN-00894,Informe perito,True,True,2025-07-27,False,Sin observaciones,
DOC-003144,SIN-00894,Factura taller,True,True,2025-07-26,False,Sin observaciones,
DOC-003145,SIN-00895,Cedula asegurado,False,True,2025-03-13,False,Sin observaciones,
DOC-003146,SIN-00895,Factura taller,False,False,2025-03-10,True,Fecha previa al evento detectada,
DOC-003147,SIN-00895,Foto evidencia,False,True,2025-03-11,False,Sin observaciones,
DOC-003148,SIN-00895,Informe perito,False,False,2025-03-11,True,Fecha previa al evento detectada,
DOC-003149,SIN-00895,Denuncia policial,False,False,2025-03-10,True,Fecha previa al evento detectada,
DOC-003165,SIN-00900,Denuncia policial,False,False,2024-06-21,True,Fecha previa al evento detectada,
DOC-003166,SIN-00900,Factura taller,False,True,2024-06-23,False,Sin observaciones,
DOC-003167,SIN-00900,Cedula asegurado,False,True,2024-06-26,False,Sin observaciones,
DOC-003168,SIN-00900,Foto evidencia,False,False,2024-06-22,True,Fecha previa al evento detectada,
DOC-003169,SIN-00900,Informe perito,False,False,2024-06-26,True,Fecha previa al evento detectada,
DOC-003170,SIN-00901,Cedula asegurado,True,True,2025-07-24,False,Sin observaciones,
DOC-003171,SIN-00901,Foto evidencia,True,True,2025-07-25,False,Sin observaciones,
DOC-003172,SIN-00902,Informe perito,True,True,2024-10-14,False,Sin observaciones,
DOC-003173,SIN-00902,Factura taller,True,True,2024-10-11,False,Sin observaciones,
DOC-003174,SIN-00902,Cedula asegurado,True,True,2024-10-14,False,Sin observaciones,
DOC-003175,SIN-00902,Denuncia policial,True,True,2024-10-14,False,Sin observaciones,
DOC-003176,SIN-00903,Denuncia policial,False,False,2024-11-28,True,Fecha previa al evento detectada,
DOC-003177,SIN-00903,Cedula asegurado,False,False,2024-12-01,True,Fecha previa al evento detectada,
DOC-003178,SIN-00903,Factura taller,False,False,2024-11-29,True,Fecha previa al evento detectada,
DOC-003179,SIN-00903,Foto evidencia,False,False,2024-11-27,True,Fecha previa al evento detectada,
DOC-003182,SIN-00905,Cedula asegurado,True,True,2024-12-19,False,Sin observaciones,
DOC-003183,SIN-00905,Denuncia policial,True,True,2024-12-15,False,Sin observaciones,
DOC-003184,SIN-00905,Foto evidencia,True,True,2024-12-19,False,Sin observaciones,
DOC-003185,SIN-00906,Factura taller,True,True,2025-06-29,False,Sin observaciones,
DOC-003186,SIN-00906,Cedula asegurado,True,True,2025-06-30,False,Sin observaciones,
DOC-003187,SIN-00906,Foto evidencia,True,True,2025-07-01,False,Sin observaciones,
DOC-003188,SIN-00906,Denuncia policial,True,True,2025-07-01,False,Sin observaciones,
DOC-003189,SIN-00907,Factura taller,True,True,2025-03-29,False,Sin observaciones,
DOC-003190,SIN-00907,Foto evidencia,True,True,2025-04-02,False,Sin observaciones,
DOC-003191,SIN-00907,Cedula asegurado,True,True,2025-04-01,False,Sin observaciones,
DOC-003192,SIN-00907,Informe perito,True,True,2025-03-29,False,Sin observaciones,
DOC-003193,SIN-00908,Cedula asegurado,True,True,2025-02-05,False,Sin observaciones,
DOC-003194,SIN-00908,Denuncia policial,True,True,2025-02-07,False,Sin observaciones,
DOC-003195,SIN-00908,Factura taller,True,True,2025-02-06,False,Sin observaciones,
DOC-003196,SIN-00908,Informe perito,True,True,2025-02-07,False,Sin observaciones,
DOC-003206,SIN-00911,Cedula asegurado,True,True,2025-06-05,False,Sin observaciones,
DOC-003207,SIN-00911,Denuncia policial,True,True,2025-06-02,False,Sin observaciones,
DOC-003208,SIN-00911,Factura taller,True,True,2025-05-31,False,Sin observaciones,
DOC-003209,SIN-00912,Foto evidencia,True,True,2025-06-15,False,Sin observaciones,
DOC-003210,SIN-00912,Factura taller,True,True,2025-06-17,False,Sin observaciones,
DOC-003219,SIN-00915,Foto evidencia,False,True,2024-12-25,False,Sin observaciones,
DOC-003220,SIN-00915,Informe perito,False,True,2024-12-28,False,Sin observaciones,
DOC-003221,SIN-00915,Cedula asegurado,False,False,2024-12-24,True,Fecha previa al evento detectada,
DOC-003222,SIN-00915,Factura taller,False,False,2024-12-26,True,Fecha previa al evento detectada,
DOC-003223,SIN-00915,Denuncia policial,False,False,2024-12-28,True,Fecha previa al evento detectada,
DOC-003224,SIN-00916,Cedula asegurado,True,True,2024-08-29,False,Sin observaciones,
DOC-003225,SIN-00916,Denuncia policial,True,True,2024-08-29,False,Sin observaciones,
DOC-003226,SIN-00916,Foto evidencia,True,True,2024-08-28,False,Sin observaciones,
DOC-003227,SIN-00916,Informe perito,True,True,2024-08-28,False,Sin observaciones,
DOC-003238,SIN-00920,Foto evidencia,True,True,2025-04-10,False,Sin observaciones,
DOC-003239,SIN-00920,Denuncia policial,True,True,2025-04-13,False,Sin observaciones,
DOC-003240,SIN-00920,Informe perito,True,True,2025-04-12,False,Sin observaciones,
DOC-003241,SIN-00920,Cedula asegurado,True,True,2025-04-12,False,Sin observaciones,
DOC-003246,SIN-00922,Factura taller,True,True,2024-12-07,False,Sin observaciones,
DOC-003247,SIN-00922,Denuncia policial,True,True,2024-12-02,False,Sin observaciones,
DOC-003252,SIN-00924,Informe perito,True,True,2025-04-05,False,Sin observaciones,
DOC-003253,SIN-00924,Denuncia policial,True,True,2025-04-04,False,Sin observaciones,
DOC-003254,SIN-00924,Foto evidencia,True,True,2025-04-02,False,Sin observaciones,
DOC-003255,SIN-00924,Cedula asegurado,True,True,2025-04-07,False,Sin observaciones,
DOC-003256,SIN-00924,Factura taller,True,True,2025-04-02,False,Sin observaciones,
DOC-003257,SIN-00925,Foto evidencia,True,True,2025-08-11,False,Sin observaciones,
DOC-003258,SIN-00925,Cedula asegurado,True,True,2025-08-10,False,Sin observaciones,
DOC-003259,SIN-00925,Factura taller,True,True,2025-08-10,False,Sin observaciones,
DOC-003260,SIN-00925,Informe perito,True,True,2025-08-08,False,Sin observaciones,
DOC-003261,SIN-00926,Informe perito,True,True,2025-05-19,False,Sin observaciones,
DOC-003262,SIN-00926,Denuncia policial,True,True,2025-05-22,False,Sin observaciones,
DOC-003263,SIN-00926,Factura taller,True,True,2025-05-17,False,Sin observaciones,
DOC-003264,SIN-00926,Cedula asegurado,True,True,2025-05-22,False,Sin observaciones,
DOC-003265,SIN-00926,Foto evidencia,True,True,2025-05-22,False,Sin observaciones,
DOC-003266,SIN-00927,Denuncia policial,False,False,2024-07-20,True,Fecha previa al evento detectada,
DOC-003267,SIN-00927,Cedula asegurado,False,True,2024-07-20,False,Sin observaciones,
DOC-003268,SIN-00927,Foto evidencia,False,False,2024-07-16,True,Fecha previa al evento detectada,
DOC-003269,SIN-00927,Factura taller,False,False,2024-07-17,True,Fecha previa al evento detectada,
DOC-003270,SIN-00927,Informe perito,False,False,2024-07-19,True,Fecha previa al evento detectada,
DOC-003271,SIN-00928,Cedula asegurado,False,False,2025-05-25,True,Fecha previa al evento detectada,
DOC-003272,SIN-00928,Informe perito,False,False,2025-05-24,True,Fecha previa al evento detectada,
DOC-003273,SIN-00929,Informe perito,False,False,2024-12-28,True,Fecha previa al evento detectada,
DOC-003274,SIN-00929,Denuncia policial,False,True,2024-12-30,False,Sin observaciones,
DOC-003275,SIN-00929,Factura taller,False,True,2024-12-27,False,Sin observaciones,
DOC-003295,SIN-00935,Informe perito,True,True,2025-05-23,False,Sin observaciones,
DOC-003296,SIN-00935,Denuncia policial,True,True,2025-05-22,False,Sin observaciones,
DOC-003297,SIN-00936,Foto evidencia,True,True,2025-02-02,False,Sin observaciones,
DOC-003298,SIN-00936,Cedula asegurado,True,True,2025-01-29,False,Sin observaciones,
DOC-003299,SIN-00936,Denuncia policial,True,True,2025-01-31,False,Sin observaciones,
DOC-003300,SIN-00936,Factura taller,True,True,2025-01-28,False,Sin observaciones,
DOC-003305,SIN-00938,Factura taller,False,True,2024-12-07,False,Sin observaciones,
DOC-003306,SIN-00938,Cedula asegurado,False,True,2024-12-04,False,Sin observaciones,
DOC-003307,SIN-00938,Informe perito,False,True,2024-12-06,False,Sin observaciones,
DOC-003308,SIN-00939,Foto evidencia,True,True,2025-06-14,False,Sin observaciones,
DOC-003309,SIN-00939,Factura taller,True,True,2025-06-15,False,Sin observaciones,
DOC-003310,SIN-00939,Informe perito,True,True,2025-06-12,False,Sin observaciones,
DOC-003311,SIN-00939,Denuncia policial,True,True,2025-06-13,False,Sin observaciones,
DOC-003312,SIN-00939,Cedula asegurado,True,True,2025-06-14,False,Sin observaciones,
DOC-003313,SIN-00940,Foto evidencia,False,False,2024-12-19,True,Fecha previa al evento detectada,
DOC-003314,SIN-00940,Factura taller,False,True,2024-12-20,False,Sin observaciones,
DOC-003315,SIN-00940,Cedula asegurado,False,True,2024-12-20,False,Sin observaciones,
DOC-003316,SIN-00940,Denuncia policial,False,True,2024-12-16,False,Sin observaciones,
DOC-003317,SIN-00940,Informe perito,False,False,2024-12-20,True,Fecha previa al evento detectada,
DOC-003318,SIN-00941,Informe perito,False,True,2025-07-15,False,Sin observaciones,
DOC-003319,SIN-00941,Factura taller,False,True,2025-07-15,False,Sin observaciones,
DOC-003320,SIN-00941,Foto evidencia,False,False,2025-07-15,True,Fecha previa al evento detectada,
DOC-003338,SIN-00948,Foto evidencia,True,True,2024-12-21,False,Sin observaciones,
DOC-003339,SIN-00948,Factura taller,True,True,2024-12-18,False,Sin observaciones,
DOC-003340,SIN-00948,Denuncia policial,True,True,2024-12-16,False,Sin observaciones,
DOC-003341,SIN-00948,Cedula asegurado,True,True,2024-12-17,False,Sin observaciones,
DOC-003342,SIN-00948,Informe perito,True,True,2024-12-20,False,Sin observaciones,
DOC-003343,SIN-00949,Factura taller,True,True,2024-08-22,False,Sin observaciones,
DOC-003344,SIN-00949,Foto evidencia,True,True,2024-08-20,False,Sin observaciones,
DOC-003345,SIN-00949,Cedula asegurado,True,True,2024-08-20,False,Sin observaciones,
DOC-003346,SIN-00949,Informe perito,True,True,2024-08-22,False,Sin observaciones,
DOC-003356,SIN-00952,Cedula asegurado,False,False,2025-05-08,True,Fecha previa al evento detectada,
DOC-003357,SIN-00952,Foto evidencia,False,False,2025-05-07,True,Fecha previa al evento detectada,
DOC-003358,SIN-00953,Foto evidencia,False,True,2025-07-07,False,Sin observaciones,
DOC-003359,SIN-00953,Denuncia policial,False,True,2025-07-09,False,Sin observaciones,
DOC-003360,SIN-00953,Factura taller,False,False,2025-07-06,True,Fecha previa al evento detectada,
DOC-003361,SIN-00953,Informe perito,False,False,2025-07-05,True,Fecha previa al evento detectada,
DOC-003362,SIN-00953,Cedula asegurado,False,False,2025-07-10,True,Fecha previa al evento detectada,
DOC-003363,SIN-00954,Cedula asegurado,True,True,2025-03-08,False,Sin observaciones,
DOC-003364,SIN-00954,Informe perito,True,True,2025-03-10,False,Sin observaciones,
DOC-003365,SIN-00955,Denuncia policial,True,True,2025-07-25,False,Sin observaciones,
DOC-003366,SIN-00955,Cedula asegurado,True,True,2025-07-25,False,Sin observaciones,
DOC-003367,SIN-00955,Foto evidencia,True,True,2025-07-26,False,Sin observaciones,
DOC-003373,SIN-00957,Cedula asegurado,False,False,2024-12-20,True,Fecha previa al evento detectada,
DOC-003374,SIN-00957,Denuncia policial,False,False,2024-12-24,True,Fecha previa al evento detectada,
DOC-003375,SIN-00957,Foto evidencia,False,True,2024-12-23,False,Sin observaciones,
DOC-003376,SIN-00957,Informe perito,False,False,2024-12-19,True,Fecha previa al evento detectada,
DOC-003382,SIN-00960,Cedula asegurado,False,False,2025-02-15,True,Fecha previa al evento detectada,
DOC-003383,SIN-00960,Informe perito,False,True,2025-02-13,False,Sin observaciones,
DOC-003384,SIN-00960,Denuncia policial,False,False,2025-02-14,True,Fecha previa al evento detectada,
DOC-003385,SIN-00960,Foto evidencia,False,False,2025-02-14,True,Fecha previa al evento detectada,
DOC-003386,SIN-00960,Factura taller,False,True,2025-02-17,False,Sin observaciones,
DOC-003387,SIN-00961,Cedula asegurado,True,True,2025-07-24,False,Sin observaciones,
DOC-003388,SIN-00961,Foto evidencia,True,True,2025-07-24,False,Sin observaciones,
DOC-003398,SIN-00965,Cedula asegurado,True,True,2025-03-30,False,Sin observaciones,
DOC-003399,SIN-00965,Informe perito,True,True,2025-04-02,False,Sin observaciones,
DOC-003400,SIN-00965,Factura taller,True,True,2025-04-01,False,Sin observaciones,
DOC-003401,SIN-00966,Foto evidencia,True,True,2025-02-19,False,Sin observaciones,
DOC-003402,SIN-00966,Cedula asegurado,True,True,2025-02-21,False,Sin observaciones,
DOC-003403,SIN-00966,Factura taller,True,True,2025-02-22,False,Sin observaciones,
DOC-003404,SIN-00966,Denuncia policial,True,True,2025-02-21,False,Sin observaciones,
DOC-003405,SIN-00966,Informe perito,True,True,2025-02-22,False,Sin observaciones,
DOC-003406,SIN-00967,Informe perito,True,True,2024-08-18,False,Sin observaciones,
DOC-003407,SIN-00967,Cedula asegurado,True,True,2024-08-14,False,Sin observaciones,
DOC-003408,SIN-00967,Factura taller,True,True,2024-08-19,False,Sin observaciones,
DOC-003411,SIN-00969,Denuncia policial,True,True,2025-06-13,False,Sin observaciones,
DOC-003412,SIN-00969,Informe perito,True,True,2025-06-13,False,Sin observaciones,
DOC-003415,SIN-00971,Denuncia policial,False,False,2024-08-21,True,Fecha previa al evento detectada,
DOC-003416,SIN-00971,Informe perito,False,False,2024-08-26,True,Fecha previa al evento detectada,
DOC-003427,SIN-00974,Informe perito,True,True,2025-07-05,False,Sin observaciones,
DOC-003428,SIN-00974,Denuncia policial,True,True,2025-06-30,False,Sin observaciones,
DOC-003429,SIN-00974,Foto evidencia,True,True,2025-06-30,False,Sin observaciones,
DOC-003430,SIN-00975,Factura taller,True,True,2024-11-25,False,Sin observaciones,
DOC-003431,SIN-00975,Cedula asegurado,True,True,2024-11-23,False,Sin observaciones,
DOC-003432,SIN-00975,Foto evidencia,True,True,2024-11-27,False,Sin observaciones,
DOC-003433,SIN-00975,Denuncia policial,True,True,2024-11-23,False,Sin observaciones,
DOC-003440,SIN-00978,Cedula asegurado,True,True,2025-07-21,False,Sin observaciones,
DOC-003441,SIN-00978,Denuncia policial,True,True,2025-07-24,False,Sin observaciones,
DOC-003442,SIN-00978,Factura taller,True,True,2025-07-23,False,Sin observaciones,
DOC-003443,SIN-00978,Informe perito,True,True,2025-07-26,False,Sin observaciones,
DOC-003444,SIN-00978,Foto evidencia,True,True,2025-07-24,False,Sin observaciones,
DOC-003445,SIN-00979,Foto evidencia,True,True,2025-06-18,False,Sin observaciones,
DOC-003446,SIN-00979,Factura taller,True,True,2025-06-19,False,Sin observaciones,
DOC-003447,SIN-00979,Informe perito,True,True,2025-06-15,False,Sin observaciones,
DOC-003448,SIN-00979,Cedula asegurado,True,True,2025-06-15,False,Sin observaciones,
DOC-003449,SIN-00979,Denuncia policial,True,True,2025-06-19,False,Sin observaciones,
DOC-003455,SIN-00981,Foto evidencia,True,True,2024-11-20,False,Sin observaciones,
DOC-003456,SIN-00981,Factura taller,True,True,2024-11-20,False,Sin observaciones,
DOC-003457,SIN-00981,Informe perito,True,True,2024-11-20,False,Sin observaciones,
DOC-003458,SIN-00981,Denuncia policial,True,True,2024-11-20,False,Sin observaciones,
DOC-003459,SIN-00981,Cedula asegurado,True,True,2024-11-19,False,Sin observaciones,
DOC-003468,SIN-00984,Foto evidencia,False,False,2025-04-10,True,Fecha previa al evento detectada,
DOC-003469,SIN-00984,Informe perito,False,True,2025-04-08,False,Sin observaciones,
DOC-003470,SIN-00984,Denuncia policial,False,False,2025-04-10,True,Fecha previa al evento detectada,
DOC-003471,SIN-00984,Factura taller,False,False,2025-04-05,True,Fecha previa al evento detectada,
DOC-003480,SIN-00987,Factura taller,False,True,2024-08-22,False,Sin observaciones,
DOC-003481,SIN-00987,Foto evidencia,False,True,2024-08-24,False,Sin observaciones,
DOC-003482,SIN-00987,Informe perito,False,True,2024-08-22,False,Sin observaciones,
DOC-003483,SIN-00987,Cedula asegurado,False,False,2024-08-22,True,Fecha previa al evento detectada,
DOC-003484,SIN-00988,Informe perito,False,True,2024-11-24,False,Sin observaciones,
DOC-003485,SIN-00988,Cedula asegurado,False,True,2024-11-24,False,Sin observaciones,
DOC-003486,SIN-00988,Factura taller,False,True,2024-11-21,False,Sin observaciones,
DOC-003487,SIN-00988,Denuncia policial,False,True,2024-11-26,False,Sin observaciones,
DOC-003501,SIN-00992,Factura taller,True,True,2025-05-07,False,Sin observaciones,
DOC-003502,SIN-00992,Informe perito,True,True,2025-05-04,False,Sin observaciones,
DOC-003503,SIN-00992,Cedula asegurado,True,True,2025-05-08,False,Sin observaciones,
DOC-003504,SIN-00992,Foto evidencia,True,True,2025-05-08,False,Sin observaciones,
DOC-003505,SIN-00992,Denuncia policial,True,True,2025-05-05,False,Sin observaciones,
DOC-003510,SIN-00995,Denuncia policial,False,True,2025-01-24,False,Sin observaciones,
DOC-003511,SIN-00995,Cedula asegurado,False,True,2025-01-26,False,Sin observaciones,
DOC-003512,SIN-00995,Informe perito,False,True,2025-01-23,False,Sin observaciones,
DOC-003513,SIN-00995,Factura taller,False,True,2025-01-26,False,Sin observaciones,
DOC-003514,SIN-00996,Informe perito,False,True,2024-10-28,False,Sin observaciones,
DOC-003515,SIN-00996,Cedula asegurado,False,True,2024-10-30,False,Sin observaciones,
DOC-003516,SIN-00996,Factura taller,False,True,2024-10-28,False,Sin observaciones,
DOC-003517,SIN-00996,Denuncia policial,False,True,2024-11-02,False,Sin observaciones,
DOC-003518,SIN-00997,Foto evidencia,True,True,2025-02-02,False,Sin observaciones,
DOC-003519,SIN-00997,Informe perito,True,True,2025-02-03,False,Sin observaciones,
DOC-003520,SIN-00997,Factura taller,True,True,2025-02-05,False,Sin observaciones,
DOC-003521,SIN-00997,Denuncia policial,True,True,2025-02-04,False,Sin observaciones,
DOC-003522,SIN-00998,Denuncia policial,True,True,2025-05-12,False,Sin observaciones,
DOC-003523,SIN-00998,Foto evidencia,True,True,2025-05-11,False,Sin observaciones,
DOC-003524,SIN-00998,Cedula asegurado,True,True,2025-05-08,False,Sin observaciones,
