id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,id_proveedor,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,ciudad,suma_asegurada,etiqueta_fraude_simulada,score,nivel_riesgo,alertas,anomalia_score,es_anomalia
SIN-00277,POL-00308,ASG-00114,Generales,Dano parcial,2026-01-10,2026-01-11,1771.93,1500.53,1169.66,Liquidado,Sur,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Central,P005,248,117,1,1,Ambato,19170.71,0,0,VERDE,Sin alertas detectadas,0.059942177600654345,0
SIN-00278,POL-00239,ASG-00132,Vehiculos,Responsabilidad Civil,2026-02-24,2026-02-25,2464.13,2411.32,1905.23,Cierre Sin Consecuencia,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Peritajes Express,P004,89,276,1,0,Cuenca,9135.73,0,0,VERDE,Sin alertas detectadas,0.06203657573895627,0
SIN-00279,POL-00391,ASG-00041,Vida,Choque,2026-10-23,2026-10-23,15583.8,13891.95,9896.0,Liquidado,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Grua Rapida,P007,292,73,0,0,Quito,46484.22,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),-0.008236396279581726,1
SIN-00280,POL-00154,ASG-00168,Vida,Dano parcial,2024-10-29,2024-10-30,3649.89,3064.65,2221.15,Liquidado,Norte,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Grua Rapida,P007,115,250,1,0,Ambato,14935.87,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.07568299363296838,0
SIN-00281,POL-00562,ASG-00205,Salud,Incendio,2025-04-23,2025-04-30,17560.03,15450.67,12808.91,Cierre Sin Consecuencia,Oeste,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,True,Taller Norte,P003,23,342,7,2,Ambato,22933.72,0,11,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.07982816045064095,0
SIN-00282,POL-00092,ASG-00058,Hogar,Robo,2025-09-28,2025-10-05,24029.62,25886.24,0.0,Pago Total,Sur,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Grua Rapida,P007,5,360,7,3,Loja,24059.33,1,46,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 100% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.07583927582804628,0
SIN-00283,POL-00383,ASG-00080,Salud,Dano parcial,2025-05-21,2025-05-23,2436.77,2278.42,1610.44,Pago Total,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller El Veloz,P001,271,94,2,1,Quito,43374.39,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.022292633038975773,0
SIN-00284,POL-00217,ASG-00105,Vehiculos,Incendio,2025-12-31,2025-12-31,6394.66,5500.74,4999.94,Pago Parcial,Norte,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Norte,P003,236,129,0,1,Ambato,38765.98,0,0,VERDE,Sin alertas detectadas,0.03720048923695152,0
SIN-00285,POL-00477,ASG-00336,Vehiculos,Choque,2026-05-05,2026-05-08,1231.73,1319.38,1115.4,Liquidado,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica del Sur,P006,181,184,3,0,Cuenca,7996.9,0,0,VERDE,Sin alertas detectadas,0.029608891671572435,0
SIN-00286,POL-00091,ASG-00096,Vehiculos,Robo,2025-02-13,2025-02-18,39574.43,35878.71,28369.22,Liquidado,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller El Veloz,P001,26,339,5,3,Ambato,48505.61,0,33,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.016566966162345875,0
SIN-00287,POL-00064,ASG-00321,Generales,Atencion medica,2025-11-28,2025-12-05,14346.16,13273.07,11572.39,Negativa,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller El Veloz,P001,23,342,7,2,Quito,22422.68,0,25,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.08393151306750668,0
SIN-00288,POL-00338,ASG-00230,Salud,Atencion medica,2024-12-09,2024-12-10,3483.46,3118.56,2704.42,Cierre Sin Consecuencia,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,84,281,1,0,Loja,14304.08,0,0,VERDE,Sin alertas detectadas,0.08336652061516431,0
SIN-00289,POL-00189,ASG-00163,Vida,Incendio,2027-01-13,2027-01-15,1367.12,1147.65,812.37,Liquidado,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,268,97,2,0,Cuenca,11548.53,0,0,VERDE,Sin alertas detectadas,0.03963947183888061,0
SIN-00290,POL-00274,ASG-00311,Hogar,Choque,2026-04-10,2026-04-11,4248.63,4306.44,3497.64,Negativa,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,202,163,1,1,Loja,15391.01,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.08481748617395002,0
SIN-00291,POL-00486,ASG-00071,Hogar,Incendio,2025-12-03,2025-12-04,5936.27,6400.08,6372.48,Liquidado,Este,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller El Veloz,P001,279,86,1,0,Quito,15182.29,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.038754522141108416,0
SIN-00292,POL-00333,ASG-00235,Hogar,Incendio,2026-12-30,2026-12-30,6891.24,7222.73,5147.82,Pago Total,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Grua Rapida,P007,298,67,0,1,Ambato,24240.01,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.03816765706130887,0
SIN-00293,POL-00551,ASG-00203,Salud,Atencion medica,2024-11-09,2024-11-13,4965.06,4999.75,4855.27,Negativa,Este,Colision leve en interseccion con semaforo. El tercero presento sus datos.,False,Taller El Veloz,P001,20,345,4,2,Manta,6766.32,0,25,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.03648407027718026,0
SIN-00294,POL-00093,ASG-00370,Vida,Incendio,2025-08-13,2025-08-14,3326.83,2751.47,2193.53,Cierre Sin Consecuencia,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Norte,P003,229,136,1,1,Cuenca,13089.71,0,0,VERDE,Sin alertas detectadas,0.07217291521638636,0
SIN-00295,POL-00127,ASG-00047,Generales,Dano parcial,2024-11-06,2024-11-08,20753.31,22011.91,16589.5,Cierre Sin Consecuencia,Norte,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Grua Rapida,P007,23,342,2,2,Quito,25222.93,0,22,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.09166838157451301,0
SIN-00296,POL-00430,ASG-00158,Vehiculos,Robo,2025-12-07,2025-12-12,37445.22,36571.2,0.0,Negativa,Este,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Clinica San Marcos,P002,5,360,5,4,Quito,39588.37,1,41,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.016094055358833237,0
SIN-00297,POL-00420,ASG-00227,Generales,Responsabilidad Civil,2025-10-27,2025-10-28,2304.76,2295.5,1632.14,Reserva,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Central,P005,214,151,1,0,Ambato,32004.59,0,0,VERDE,Sin alertas detectadas,0.054677547819064864,0
SIN-00298,POL-00306,ASG-00170,Salud,Responsabilidad Civil,2025-06-11,2025-06-12,3493.9,3771.47,2745.4,Pago Parcial,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Norte,P003,52,313,1,1,Cuenca,7206.41,0,0,VERDE,Sin alertas detectadas,0.0640304632791997,0
SIN-00299,POL-00378,ASG-00195,Hogar,Robo,2025-04-15,2025-04-25,37279.25,36213.44,0.0,Cierre Sin Consecuencia,Oeste,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Grua Rapida,P007,5,360,10,3,Quito,39129.89,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 95% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.029220399620278115,0
SIN-00300,POL-00090,ASG-00248,Vida,Dano parcial,2024-10-27,2024-11-02,22634.83,21452.19,16174.35,Liquidado,Sur,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Central,P005,29,336,6,3,Cuenca,32215.01,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts),0.071861511131381,0
SIN-00301,POL-00298,ASG-00100,Salud,Dano parcial,2024-06-14,2024-06-16,1260.52,1250.67,1134.36,Pago Parcial,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,13,352,2,0,Manta,6079.41,0,14,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.03014281995371748,0
SIN-00302,POL-00316,ASG-00154,Hogar,Incendio,2026-07-05,2026-07-05,8308.67,8725.33,8521.89,Negativa,Este,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,175,190,0,1,Loja,19576.57,0,0,VERDE,Sin alertas detectadas,0.06574830162795259,0
SIN-00303,POL-00037,ASG-00331,Vida,Robo,2025-02-21,2025-03-02,11470.64,11927.87,0.0,Pago Parcial,Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,9,356,9,5,Loja,11992.38,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 96% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.020526673185077837,0
SIN-00304,POL-00153,ASG-00144,Generales,Dano parcial,2026-04-13,2026-04-17,16301.22,15064.95,12791.9,Pago Total,Centro,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller Norte,P003,14,351,4,3,Manta,20261.86,0,19,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.09790597540430485,0
SIN-00305,POL-00463,ASG-00155,Salud,Choque,2026-04-25,2026-04-28,8506.46,7673.12,6484.11,Liquidado,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller El Veloz,P001,344,21,3,0,Manta,18604.32,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.0041997509602317296,0
SIN-00306,POL-00336,ASG-00074,Salud,Responsabilidad Civil,2026-01-22,2026-01-22,488.49,439.63,425.01,Reserva,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Norte,P003,186,179,0,0,Guayaquil,9421.32,0,0,VERDE,Sin alertas detectadas,-0.0030940841260559404,1
SIN-00307,POL-00320,ASG-00012,Salud,Robo,2024-08-07,2024-08-12,15134.79,13350.26,9406.29,Liquidado,Oeste,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica del Sur,P006,21,344,5,2,Cuenca,19046.43,0,23,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.08991834576173119,0
SIN-00308,POL-00527,ASG-00053,Hogar,Dano parcial,2024-12-22,2024-12-28,17831.37,14420.19,14001.83,Reserva,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller Norte,P003,20,345,6,2,Quito,20764.32,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.08440666207658609,0
SIN-00309,POL-00393,ASG-00028,Generales,Atencion medica,2025-01-02,2025-01-09,18560.29,15365.6,14454.5,Cierre Sin Consecuencia,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Premium,P008,17,348,7,2,Cuenca,22636.25,0,11,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.0823220089691627,0
SIN-00310,POL-00100,ASG-00234,Salud,Robo,2025-11-10,2025-11-12,15666.25,15821.1,14231.94,Pago Parcial,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Premium,P008,323,42,2,0,Quito,33998.84,0,0,VERDE,Sin alertas detectadas,0.022715210543054143,0
SIN-00311,POL-00500,ASG-00016,Hogar,Atencion medica,2024-12-01,2024-12-01,2344.17,2266.45,1634.74,Pago Parcial,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Norte,P003,56,309,0,1,Ambato,10079.92,0,0,VERDE,Sin alertas detectadas,0.05359490109639703,0
SIN-00312,POL-00473,ASG-00206,Vida,Incendio,2025-03-27,2025-04-01,13020.68,11092.65,9993.16,Cierre Sin Consecuencia,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,False,Taller Norte,P003,29,336,5,2,Guayaquil,15735.89,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.08247819606100781,0
SIN-00313,POL-00499,ASG-00059,Salud,Robo,2025-02-01,2025-02-16,25350.6,21935.46,0.0,Pago Total,Oeste,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Clinica San Marcos,P002,2,363,15,3,Manta,25830.88,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 98% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.03849963386460542,1
SIN-00314,POL-00001,ASG-00388,Generales,Dano parcial,2024-08-19,2024-08-23,8966.23,9836.73,8605.35,Liquidado,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,False,Grua Rapida,P007,21,344,4,3,Manta,11714.74,0,29,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.06871888378819324,0
SIN-00315,POL-00414,ASG-00066,Vehiculos,Responsabilidad Civil,2026-07-15,2026-07-17,775.88,675.46,615.12,Negativa,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller El Veloz,P001,284,81,2,0,Ambato,7808.48,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.0017200948601172605,0
SIN-00316,POL-00392,ASG-00208,Salud,Robo,2026-03-21,2026-03-26,19039.32,15641.25,11022.58,Cierre Sin Consecuencia,Este,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Taller Premium,P008,22,343,5,2,Ambato,29530.35,0,19,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.08668659954039865,0
SIN-00317,POL-00448,ASG-00070,Generales,Incendio,2024-10-11,2024-10-16,25767.91,22359.39,18500.86,Reserva,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,False,Taller Premium,P008,27,338,5,3,Ambato,33900.93,0,19,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.08158234050135715,0
SIN-00318,POL-00511,ASG-00375,Vehiculos,Choque,2025-12-21,2025-12-23,2783.26,2345.25,2156.19,Pago Parcial,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica del Sur,P006,32,333,2,0,Ambato,27577.8,0,0,VERDE,Sin alertas detectadas,0.06372607762429783,0
SIN-00319,POL-00530,ASG-00041,Generales,Dano parcial,2026-03-12,2026-03-14,9436.25,8834.32,8585.34,Liquidado,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica San Marcos,P002,320,45,2,1,Cuenca,32453.18,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.04534500161709282,0
SIN-00320,POL-00432,ASG-00181,Generales,Responsabilidad Civil,2026-06-29,2026-07-01,3176.95,3087.54,2769.2,Pago Parcial,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller El Veloz,P001,206,159,2,0,Cuenca,40920.04,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.044818299865184597,0
SIN-00321,POL-00028,ASG-00147,Hogar,Robo,2026-01-16,2026-01-18,8726.33,7949.08,5982.64,Cierre Sin Consecuencia,Sur,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Taller Central,P005,19,346,2,3,Ambato,10706.96,0,12,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts),0.0675028813532258,0
SIN-00322,POL-00497,ASG-00093,Salud,Dano parcial,2026-02-12,2026-02-15,17370.24,17679.43,13262.84,Liquidado,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,149,216,3,1,Quito,43790.65,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.05405569136802485,0
SIN-00323,POL-00056,ASG-00329,Vida,Incendio,2026-05-10,2026-05-11,9251.48,8130.09,6984.83,Negativa,Norte,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Premium,P008,77,288,1,1,Cuenca,41878.9,0,0,VERDE,Sin alertas detectadas,0.07033361891228623,0
SIN-00324,POL-00296,ASG-00230,Vehiculos,Dano parcial,2025-10-07,2025-10-13,16636.85,14642.53,10681.48,Cierre Sin Consecuencia,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,False,Taller El Veloz,P001,24,341,6,3,Loja,19205.99,0,29,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.08031080986448846,0
SIN-00325,POL-00401,ASG-00237,Generales,Atencion medica,2026-02-23,2026-02-24,7392.33,7758.3,5458.65,Reserva,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Peritajes Express,P004,317,48,1,0,Loja,38709.09,0,0,VERDE,Sin alertas detectadas,0.027609653858581162,0
